tp,sl,window,dd,lb,n,pos,rate,recent_n,recent_rate,recent_rate_minus_be,barrier_be_precision,base_rate_minus_be,retain_n,retain_rate,convert_n,convert_rate,old1_to_0,tp_exit,hard_exit,trail_exit,timeout_exit,trail_future_tp_n,trail_future_tp_rate,stop_future_tp_n,conflict_n,pos_med_exit_min,pos_med_mae,pos_p25_mae,stop_med_mfe,proxy_mean_ret,proxy_median_ret,recent_proxy_mean_ret
1.6,0.75,60,0.3,15,1177,254,0.21580288870008496,295,0.1694915254237288,-0.12462612163509468,0.2941176470588235,-0.07831475835873852,207,0.9539170506912442,47,0.04895833333333333,10,254,560,197,166,38,0.19289340101522842,81,6,3.1916666666666664,0.0,-0.07497141200017365,0.05614316599538438,-0.002174876815161272,-0.2071254557815253,-0.02695957469566984
1.6,0.75,90,,,1177,294,0.2497875955819881,295,0.21016949152542372,-0.08394815553339977,0.2941176470588235,-0.044330051476835386,217,1.0,77,0.08020833333333334,0,294,740,0,143,0,0.0,63,4,4.15,-0.006907837988399945,-0.09380358885623574,0.04637445030837961,-0.010279286669276657,-0.25,-0.03774582154860822
1.6,0.75,90,0.2,5,1177,205,0.17417162276975362,295,0.1288135593220339,-0.1653040877367896,0.2941176470588235,-0.11994602428906986,174,0.8018433179723502,31,0.03229166666666667,43,205,474,399,99,111,0.2781954887218045,151,10,2.2333333333333334,0.02160184382769037,-0.04331817415497463,0.08247166130438455,0.00015048914869785334,-0.13296576575168595,-0.019390929668164865
1.6,0.75,90,0.2,10,1177,200,0.16992353440951571,295,0.1288135593220339,-0.1653040877367896,0.2941176470588235,-0.12419411264930777,171,0.7880184331797235,29,0.030208333333333334,46,200,454,432,91,117,0.2708333333333333,156,10,2.1333333333333337,0.03432858810631845,-0.040173941825869974,0.08362251489064088,0.000489720462155348,-0.12020894856480657,-0.016736331515215794
1.6,0.75,90,0.2,15,1177,198,0.16822429906542055,295,0.12542372881355932,-0.16869391824526417,0.2941176470588235,-0.12589334799340293,170,0.783410138248848,28,0.029166666666666667,47,198,445,450,84,119,0.2644444444444444,158,10,2.05,0.03911496146371263,-0.03976395876277994,0.08561029858702618,0.0006272269141016433,-0.11860496756949157,-0.01706294747521606
1.6,0.75,90,0.25,5,1177,248,0.2107051826677995,295,0.16610169491525423,-0.12801595214356926,0.2941176470588235,-0.08341246439102398,195,0.8986175115207373,53,0.05520833333333333,22,248,544,263,122,62,0.23574144486692014,108,7,3.091666666666667,0.0,-0.07544821332007412,0.07057040099112744,0.00277045222415376,-0.17383390049789882,-0.016372105703753907
1.6,0.75,90,0.25,10,1177,245,0.20815632965165676,295,0.16271186440677965,-0.13140578265204383,0.2941176470588235,-0.08596131740716673,195,0.8986175115207373,50,0.052083333333333336,22,245,528,288,116,65,0.22569444444444445,111,7,3.0833333333333335,0.0,-0.06993411258149129,0.07362903749948835,0.0033377080674091733,-0.16691879035386414,-0.016469268295884947
1.6,0.75,90,0.25,15,1177,243,0.2064570943075616,295,0.15932203389830507,-0.1347956131605184,0.2941176470588235,-0.08766055275126189,194,0.8940092165898618,49,0.051041666666666666,23,243,520,304,110,67,0.22039473684210525,113,7,3.05,0.0,-0.06993411258149129,0.07761157754847292,0.003989696579168596,-0.161270444876492,-0.017382244486787973
1.6,0.75,90,0.3,5,1177,268,0.22769753610875107,295,0.18983050847457628,-0.10428713858424721,0.2941176470588235,-0.06642011095007241,208,0.9585253456221198,60,0.0625,9,268,605,172,132,38,0.22093023255813954,89,6,3.591666666666667,-0.0026417540463969935,-0.07794603069283734,0.05614316599538438,-0.002572088059854837,-0.25,-0.020985119374988353
1.6,0.75,90,0.3,10,1177,265,0.22514868309260833,295,0.1864406779661017,-0.10767696909272179,0.2941176470588235,-0.06896896396621516,208,0.9585253456221198,57,0.059375,9,265,590,194,128,41,0.211340206185567,92,6,3.533333333333333,0.0,-0.07692401426155071,0.05947649000778743,-0.002117934393605014,-0.25,-0.01981235873527796
1.6,0.75,90,0.3,15,1177,264,0.22429906542056074,295,0.18305084745762712,-0.11106679960119636,0.2941176470588235,-0.06981858163826274,207,0.9539170506912442,57,0.059375,10,264,581,208,124,42,0.20192307692307693,93,6,3.4749999999999996,0.0,-0.077753720148801,0.0608730288085364,-0.0016124593787067208,-0.22711439771881392,-0.020708204306165826
1.6,0.75,120,,,1177,301,0.25573491928632114,295,0.22033898305084745,-0.07377866400797603,0.2941176470588235,-0.038382727772502345,217,1.0,84,0.0875,0,301,762,0,114,0,0.0,68,4,4.283333333333333,-0.008807935497373465,-0.09678754858497507,0.04796944145479931,-0.011284340181499639,-0.25,-0.040243585935277694
1.6,0.75,120,0.2,5,1177,208,0.17672047578589634,295,0.13220338983050847,-0.161914257228315,0.2941176470588235,-0.11739717127292715,174,0.8018433179723502,34,0.035416666666666666,43,208,487,406,76,118,0.29064039408866993,161,10,2.2916666666666665,0.020503066713465357,-0.04753872017394645,0.08247166130438455,-0.0020840432722518515,-0.1379852799574658,-0.02462537493642015
1.6,0.75,120,0.2,10,1177,203,0.17247238742565846,295,0.13220338983050847,-0.161914257228315,0.2941176470588235,-0.12164525963316503,171,0.7880184331797235,32,0.03333333333333333,46,203,463,441,70,125,0.2834467120181406,166,10,2.2,0.03183799525486419,-0.0414313571333641,0.08322248931333154,-0.0016060910829717545,-0.12509820142671513,-0.02108858818464331
1.6,0.75,120,0.2,15,1177,201,0.1707731520815633,295,0.1288135593220339,-0.1653040877367896,0.2941176470588235,-0.12334449497726019,170,0.783410138248848,31,0.03229166666666667,47,201,454,458,64,127,0.27729257641921395,168,10,2.2,0.03244360952787595,-0.040173941825869974,0.084390834844279,-0.001193689322211036,-0.12020894856480657,-0.0211444271852672
1.6,0.75,120,0.25,5,1177,253,0.21495327102803738,295,0.17627118644067796,-0.11784646061814552,0.2941176470588235,-0.0791643760307861,195,0.8986175115207373,58,0.06041666666666667,22,253,561,265,98,66,0.2490566037735849,116,7,3.1666666666666665,0.0,-0.07544821332007412,0.06907608087397221,0.0008622996494062722,-0.1888017857242844,-0.018580877724705163
1.6,0.75,120,0.25,10,1177,250,0.21240441801189464,295,0.17288135593220338,-0.1212362911266201,0.2941176470588235,-0.08171322904692885,195,0.8986175115207373,55,0.057291666666666664,22,250,545,291,91,69,0.23711340206185566,119,7,3.1083333333333334,0.0,-0.07250432591352074,0.07272026237282525,0.0014605335454170928,-0.18130166755294896,-0.018678040316836203
1.6,0.75,120,0.25,15,1177,247,0.20985556499575192,295,0.16610169491525423,-0.12801595214356926,0.2941176470588235,-0.08426208206307156,194,0.8940092165898618,53,0.05520833333333333,23,247,536,307,87,73,0.23778501628664495,122,7,3.0833333333333335,0.0,-0.07250432591352074,0.07681379025511803,0.0018767203339823079,-0.1726166818690974,-0.020723303370868442
1.6,0.75,120,0.3,5,1177,275,0.2336448598130841,295,0.2,-0.09411764705882347,0.2941176470588235,-0.06047278724573937,208,0.9585253456221198,67,0.06979166666666667,9,275,624,173,105,38,0.21965317919075145,94,6,3.9166666666666665,-0.004023501544759278,-0.0800426162142508,0.057261689186459686,-0.0037439145467478264,-0.25,-0.023643142930857647
1.6,0.75,120,0.3,10,1177,271,0.23024638912489379,295,0.19661016949152543,-0.09750747756729805,0.2941176470588235,-0.0638712579339297,208,0.9585253456221198,63,0.065625,9,271,608,195,103,42,0.2153846153846154,98,6,3.7,-0.003458355750816877,-0.07794603069283734,0.05956923000371539,-0.003933499288350221,-0.25,-0.022207501438512273
1.6,0.75,120,0.3,15,1177,270,0.22939677145284623,295,0.19322033898305085,-0.10089730807577263,0.2941176470588235,-0.06472087560597725,207,0.9539170506912442,63,0.065625,10,270,599,209,99,44,0.21052631578947367,99,6,3.658333333333333,-0.0026417540463969935,-0.07794603069283734,0.06055928144513412,-0.0036037259507787746,-0.25,-0.023134147897386676
1.6,0.7,60,,,1177,298,0.2531860662701784,295,0.21016949152542372,-0.1231638418079096,0.3333333333333333,-0.08014726706315489,217,1.0,81,0.084375,0,298,652,0,227,0,0.0,38,2,4.133333333333333,-0.014785121823037262,-0.11622682707687826,0.043701985038792635,-0.02316050956459443,-0.30000000000000004,-0.053138226313157705
1.6,0.7,60,0.2,5,1177,200,0.16992353440951571,295,0.12203389830508475,-0.21129943502824855,0.3333333333333333,-0.1634097989238176,174,0.8018433179723502,26,0.027083333333333334,43,200,355,475,147,113,0.23789473684210527,135,9,2.05,0.03432858810631845,-0.04331817415497463,0.0884538321356042,-0.006560826847844298,-0.09806242405470655,-0.027790404723937186
1.6,0.7,60,0.2,10,1177,195,0.16567544604927784,295,0.12203389830508475,-0.21129943502824855,0.3333333333333333,-0.16765788728405548,171,0.7880184331797235,24,0.025,46,195,343,503,136,118,0.2345924453280318,140,9,2.0,0.04493163182078641,-0.03976395876277994,0.09010771909597559,-0.0061824686163282645,-0.09439677251393563,-0.024302554201002583
1.6,0.7,60,0.2,15,1177,194,0.16482582837723025,295,0.12203389830508475,-0.21129943502824855,0.3333333333333333,-0.16850750495610306,170,0.783410138248848,24,0.025,47,194,337,524,122,119,0.22709923664122136,141,9,2.0,0.046485370780525725,-0.03976395876277994,0.09137669404669357,-0.005903570473145763,-0.09423040948276551,-0.024788115559351533
1.6,0.7,60,0.25,5,1177,242,0.205607476635514,295,0.15254237288135594,-0.18079096045197737,0.3333333333333333,-0.1277258566978193,195,0.8986175115207373,47,0.04895833333333333,22,242,415,337,183,69,0.20474777448071216,93,6,2.975,0.0,-0.07794603069283734,0.07990132887655332,-0.006904342659596151,-0.12820141167140875,-0.032267564130451634
1.6,0.7,60,0.25,10,1177,239,0.20305862361937127,295,0.15254237288135594,-0.18079096045197737,0.3333333333333333,-0.13027470971396204,195,0.8986175115207373,44,0.04583333333333333,22,239,399,367,172,72,0.19618528610354224,96,6,2.9166666666666665,0.0,-0.07497141200017365,0.08362251489064088,-0.006356700286725715,-0.1253522062135769,-0.02920057867175854
1.6,0.7,60,0.25,15,1177,237,0.20135938827527614,295,0.14915254237288136,-0.18418079096045195,0.3333333333333333,-0.13197394505805718,194,0.8940092165898618,43,0.04479166666666667,23,237,386,387,167,74,0.19121447028423771,98,6,2.8833333333333333,0.0,-0.07250432591352074,0.08561029858702618,-0.005805257694645036,-0.12348656335308905,-0.028801909038708134
1.6,0.7,60,0.3,5,1177,263,0.22344944774851316,295,0.17627118644067796,-0.15706214689265535,0.3333333333333333,-0.10988388558482015,208,0.9585253456221198,55,0.057291666666666664,9,263,493,216,205,45,0.20833333333333334,73,5,3.35,0.0,-0.0806044938270789,0.061577227268069246,-0.014104927346170408,-0.17460968127056753,-0.03850344261578691
1.6,0.7,60,0.3,10,1177,261,0.221750212404418,295,0.17627118644067796,-0.15706214689265535,0.3333333333333333,-0.11158312092891531,208,0.9585253456221198,53,0.05520833333333333,9,261,470,251,195,47,0.18725099601593626,75,5,3.283333333333333,0.0,-0.07872143057704373,0.07242869477676761,-0.012901414229371374,-0.16715194628039642,-0.03521250457567816
1.6,0.7,60,0.3,15,1177,260,0.22090059473237042,295,0.17288135593220338,-0.16045197740112993,0.3333333333333333,-0.1124327386009629,207,0.9539170506912442,53,0.05520833333333333,10,260,464,264,189,48,0.18181818181818182,76,5,3.25,0.0,-0.0800426162142508,0.07553001764260592,-0.01257369938569635,-0.16677985759099534,-0.03619773626659504
1.6,0.7,90,,,1177,312,0.2650807136788445,295,0.2271186440677966,-0.1062146892655367,0.3333333333333333,-0.06825261965448881,217,1.0,95,0.09895833333333333,0,312,680,0,185,0,0.0,46,2,4.6,-0.016615720364162312,-0.12073586841631234,0.05030177682400039,-0.024891536802922137,-0.30000000000000004,-0.05045638498040304
1.6,0.7,90,0.2,5,1177,207,0.17587085811384875,295,0.1288135593220339,-0.20451977401129942,0.3333333333333333,-0.15746247521948456,174,0.8018433179723502,33,0.034375,43,207,365,487,118,123,0.25256673511293637,150,9,2.2333333333333334,0.0205175795742496,-0.04776935022524276,0.0914548534899915,-0.006921394230166556,-0.11036416716585318,-0.025391710020885194
1.6,0.7,90,0.2,10,1177,202,0.17162276975361088,295,0.1288135593220339,-0.20451977401129942,0.3333333333333333,-0.16171056357972244,171,0.7880184331797235,31,0.03229166666666667,46,202,351,518,106,129,0.24903474903474904,155,9,2.1333333333333337,0.03214080239137007,-0.0414313571333641,0.09153301293328941,-0.005894484784470317,-0.10583521079399305,-0.02178283128359675
1.6,0.7,90,0.2,15,1177,200,0.16992353440951571,295,0.12542372881355932,-0.207909604519774,0.3333333333333333,-0.1634097989238176,170,0.783410138248848,30,0.03125,47,200,343,540,94,131,0.24259259259259258,157,9,2.05,0.03432858810631845,-0.0414313571333641,0.09213022467642773,-0.0054028733198788455,-0.10381888419758956,-0.021889244202911485
1.6,0.7,90,0.25,5,1177,252,0.2141036533559898,295,0.16610169491525423,-0.1672316384180791,0.3333333333333333,-0.11922967997734352,195,0.8986175115207373,57,0.059375,22,252,430,345,150,75,0.21739130434782608,105,6,3.1083333333333334,-0.0009125761709885549,-0.07872143057704373,0.08561029858702618,-0.008004881960969509,-0.1474755907447356,-0.02878589589035653
1.6,0.7,90,0.25,10,1177,248,0.2107051826677995,295,0.16271186440677965,-0.17062146892655367,0.3333333333333333,-0.12262815066553381,195,0.8986175115207373,53,0.05520833333333333,22,248,410,380,139,79,0.20789473684210527,109,6,3.0833333333333335,0.0,-0.07692401426155071,0.08675591063803001,-0.007142716387865177,-0.14336638274411484,-0.027055444576848747
1.6,0.7,90,0.25,15,1177,246,0.20900594732370434,295,0.15932203389830507,-0.17401129943502824,0.3333333333333333,-0.12432738600962898,194,0.8940092165898618,52,0.05416666666666667,23,246,395,405,131,82,0.20246913580246914,111,6,3.0666666666666664,0.0,-0.07497141200017365,0.0884538321356042,-0.005845192317260561,-0.14167045369145026,-0.02694852965789246
1.6,0.7,90,0.3,5,1177,275,0.2336448598130841,295,0.19322033898305085,-0.14011299435028246,0.3333333333333333,-0.0996884735202492,208,0.9585253456221198,67,0.06979166666666667,9,275,511,223,168,48,0.21524663677130046,83,5,3.7,-0.0040688939774090604,-0.08124978325647936,0.07362903749948835,-0.014924188957999638,-0.19663755396292804,-0.03317285494890346
1.6,0.7,90,0.3,10,1177,271,0.23024638912489379,295,0.18983050847457628,-0.14350282485875704,0.3333333333333333,-0.10308694420843953,208,0.9585253456221198,63,0.065625,9,271,486,259,161,52,0.20077220077220076,87,5,3.566666666666667,-0.003609147653874656,-0.0806044938270789,0.07964324426717728,-0.01405147809750277,-0.18366205913267197,-0.030740888869911578
1.6,0.7,90,0.3,15,1177,270,0.22939677145284623,295,0.1864406779661017,-0.14689265536723162,0.3333333333333333,-0.10393656188048708,207,0.9539170506912442,63,0.065625,10,270,478,275,154,54,0.19636363636363635,88,5,3.55,-0.0035337517023457665,-0.0806044938270789,0.08299274165577386,-0.013205874748144992,-0.18103656340928653,-0.03149061898626505
1.6,0.7,120,,,1177,319,0.27102803738317754,295,0.23728813559322035,-0.09604519774011297,0.3333333333333333,-0.06230529595015577,217,1.0,102,0.10625,0,319,711,0,147,0,0.0,51,2,4.716666666666667,-0.016691372864352072,-0.12454375473617019,0.05251588296869003,-0.027717978645449084,-0.30000000000000004,-0.05422653019016149
1.6,0.7,120,0.2,5,1177,210,0.1784197111299915,295,0.13220338983050847,-0.20112994350282484,0.3333333333333333,-0.15491362220334182,174,0.8018433179723502,36,0.0375,43,210,381,495,91,131,0.26464646464646463,160,9,2.2916666666666665,0.017865366994559206,-0.04776935022524276,0.09106040326952047,-0.009610583676648668,-0.11397100388446268,-0.03101500137394858
1.6,0.7,120,0.2,10,1177,205,0.17417162276975362,295,0.13220338983050847,-0.20112994350282484,0.3333333333333333,-0.1591617105635797,171,0.7880184331797235,34,0.035416666666666666,46,205,363,527,82,138,0.2618595825426945,165,9,2.2,0.02160184382769037,-0.043126598467369215,0.09106040326952047,-0.008292523770194692,-0.11025380965031695,-0.02635444251240863
1.6,0.7,120,0.2,15,1177,203,0.17247238742565846,295,0.1288135593220339,-0.20451977401129942,0.3333333333333333,-0.16086094590767486,170,0.783410138248848,33,0.034375,47,203,353,548,73,140,0.25547445255474455,167,9,2.2,0.03183799525486419,-0.043126598467369215,0.09137669404669357,-0.0074642430029682365,-0.1060075909289857,-0.026190078472346997
1.6,0.7,120,0.25,5,1177,257,0.2183517417162277,295,0.17627118644067796,-0.15706214689265535,0.3333333333333333,-0.11498159161710561,195,0.8986175115207373,62,0.06458333333333334,22,257,453,348,119,80,0.22988505747126436,113,6,3.1666666666666665,-0.003458355750816877,-0.07872143057704373,0.08345223697088922,-0.010733843731089283,-0.1624962988943105,-0.03115912785530337
1.6,0.7,120,0.25,10,1177,253,0.21495327102803738,295,0.17288135593220338,-0.16045197740112993,0.3333333333333333,-0.11838006230529594,195,0.8986175115207373,58,0.06041666666666667,22,253,430,385,109,84,0.21818181818181817,117,6,3.1166666666666667,0.0,-0.07692401426155071,0.08642337423734725,-0.009559966367490149,-0.15780122392859863,-0.029428676541795592
1.6,0.7,120,0.25,15,1177,250,0.21240441801189464,295,0.16610169491525423,-0.1672316384180791,0.3333333333333333,-0.12092891532143868,194,0.8940092165898618,56,0.058333333333333334,23,250,413,411,103,90,0.21897810218978103,120,6,3.091666666666667,0.0,-0.07692401426155071,0.0865263482965335,-0.008398807120748244,-0.15084100889009266,-0.03045404848596852
1.6,0.7,120,0.3,5,1177,282,0.23959218351741715,295,0.2033898305084746,-0.12994350282485873,0.3333333333333333,-0.09374114981591616,208,0.9585253456221198,74,0.07708333333333334,9,282,539,225,131,49,0.21777777777777776,88,5,3.9916666666666667,-0.004720643734016539,-0.0830238643025677,0.07362903749948835,-0.017531194273899712,-0.22072545021968204,-0.03649338383349098
1.6,0.7,120,0.3,10,1177,277,0.23534409515717927,295,0.2,-0.1333333333333333,0.3333333333333333,-0.09798923817615404,208,0.9585253456221198,69,0.071875,9,277,512,261,127,55,0.210727969348659,93,5,3.8666666666666667,-0.0040688939774090604,-0.08084010771955996,0.07770475504377816,-0.017220142863331782,-0.20304603315754632,-0.03371164654536932
1.6,0.7,120,0.3,15,1177,276,0.2344944774851317,295,0.19661016949152543,-0.13672316384180788,0.3333333333333333,-0.09883885584820162,207,0.9539170506912442,69,0.071875,10,276,504,277,120,57,0.20577617328519857,94,5,3.783333333333333,-0.004046197761084169,-0.08124978325647936,0.07964324426717728,-0.016514911616068623,-0.19889242344535352,-0.034492177549709326
1.8,0.9,60,,,1177,175,0.14868309260832624,295,0.10508474576271186,-0.006026365348399218,0.11111111111111108,0.03757198149721516,175,0.8064516129032258,0,0.0,42,175,917,0,85,0,0.0,90,5,3.966666666666667,0.03183799525486419,-0.027010945670487674,0.02303071113156885,0.04698529719531163,-0.09999999999999998,0.00848359088890886
1.8,0.9,60,0.2,5,1177,125,0.10620220900594732,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.004908902105163759,125,0.576036866359447,0,0.0,92,125,795,194,63,62,0.31958762886597936,139,10,2.3,0.08255676709604054,-0.005928211024306074,0.044989764615867456,0.04687645584130803,-0.09999999999999998,0.012132810263114186
1.8,0.9,60,0.2,10,1177,123,0.10450297366185217,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.006608137449258908,123,0.5668202764976958,0,0.0,94,123,790,203,61,64,0.31527093596059114,141,10,2.2333333333333334,0.08381322282027859,-0.005928211024306074,0.04554705386051472,0.04665487013224436,-0.09999999999999998,0.0131007130088193
1.8,0.9,60,0.2,15,1177,122,0.10365335598980459,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.007457755121306489,122,0.5622119815668203,0,0.0,95,122,790,207,58,65,0.3140096618357488,142,10,2.216666666666667,0.08891056734662406,-0.00489706687083491,0.04566520142878017,0.04623230945893583,-0.09999999999999998,0.013037282895622403
1.8,0.9,60,0.25,5,1177,146,0.12404418011894647,295,0.08813559322033898,-0.022975517890772096,0.11111111111111108,0.01293306900783539,146,0.6728110599078341,0,0.0,71,146,827,130,74,41,0.3153846153846154,119,6,2.95,0.06138070282412722,-0.01777065354002405,0.036320017316227915,0.04816869647066736,-0.09999999999999998,0.0131392775963773
1.8,0.9,60,0.25,10,1177,146,0.12404418011894647,295,0.08813559322033898,-0.022975517890772096,0.11111111111111108,0.01293306900783539,146,0.6728110599078341,0,0.0,71,146,824,138,69,41,0.2971014492753623,119,6,2.95,0.06138070282412722,-0.01777065354002405,0.03712191678536647,0.04903147826129642,-0.09999999999999998,0.013468807701214546
1.8,0.9,60,0.25,15,1177,145,0.1231945624468989,295,0.0847457627118644,-0.026365348399246674,0.11111111111111108,0.012083451335787823,145,0.6682027649769585,0,0.0,72,145,822,143,67,42,0.2937062937062937,120,6,2.9166666666666665,0.06553440668686572,-0.01777065354002405,0.03768186796372652,0.04878222467353524,-0.09999999999999998,0.01156985669430568
1.8,0.9,60,0.3,5,1177,160,0.13593882752761258,295,0.1016949152542373,-0.009416195856873782,0.11111111111111108,0.0248277164165015,160,0.7373271889400922,0,0.0,57,160,853,86,78,24,0.27906976744186046,105,6,3.666666666666667,0.055488340671200675,-0.019100228422283094,0.03161478298275355,0.04804478590279172,-0.09999999999999998,0.01467657410415608
1.8,0.9,60,0.3,10,1177,159,0.135089209855565,295,0.1016949152542373,-0.009416195856873782,0.11111111111111108,0.02397809874445392,159,0.7327188940092166,0,0.0,58,159,848,95,75,25,0.2631578947368421,106,6,3.6333333333333333,0.05489907972176766,-0.019100228422283094,0.032430055256277734,0.04838678470777929,-0.09999999999999998,0.01562770365128923
1.8,0.9,60,0.3,15,1177,158,0.13423959218351741,295,0.09830508474576272,-0.01280602636534836,0.11111111111111108,0.023128481072406337,158,0.728110599078341,0,0.0,59,158,848,97,74,26,0.26804123711340205,107,6,3.625,0.055488340671200675,-0.019100228422283094,0.03333358552079746,0.047823654502375704,-0.09999999999999998,0.013380909577526487
1.8,0.9,90,,,1177,180,0.15293118096856415,295,0.1152542372881356,0.004143126177024517,0.11111111111111108,0.04182006985745307,177,0.815668202764977,3,0.003125,40,180,935,0,62,0,0.0,102,5,4.15,0.02206767365319784,-0.03282148157382003,0.026647810300733488,0.04930589502439056,-0.09999999999999998,0.015920567145275046
1.8,0.9,90,0.2,5,1177,127,0.10790144435004248,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.003209666761068597,125,0.576036866359447,2,0.0020833333333333333,92,127,808,197,45,67,0.3401015228426396,154,10,2.4,0.08154637981915491,-0.008218343660141403,0.04554705386051472,0.047697624211793556,-0.09999999999999998,0.0145587562573925
1.8,0.9,90,0.2,10,1177,125,0.10620220900594732,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.004908902105163759,123,0.5668202764976958,2,0.0020833333333333333,94,125,801,208,43,69,0.3317307692307692,156,10,2.3,0.08255676709604054,-0.006000604004839261,0.04566520142878017,0.04758391224449211,-0.09999999999999998,0.015218402091610267
1.8,0.9,90,0.2,15,1177,124,0.10535259133389975,295,0.0711864406779661,-0.039924670433144974,0.11111111111111108,-0.005758519777211327,122,0.5622119815668203,2,0.0020833333333333333,95,124,799,212,42,70,0.330188679245283,157,10,2.2666666666666666,0.08318499495815956,-0.006000604004839261,0.046362879207722196,0.04729043753632251,-0.09999999999999998,0.015600141729476746
1.8,0.9,90,0.25,5,1177,149,0.1265930331350892,295,0.09152542372881356,-0.019585687382297517,0.11111111111111108,0.015481922023978134,146,0.6728110599078341,3,0.003125,71,149,842,132,54,44,0.3333333333333333,133,6,3.0,0.05607760162063369,-0.019100228422283094,0.03730331866733283,0.05002070158583721,-0.09999999999999998,0.019162901799289724
1.8,0.9,90,0.25,10,1177,148,0.12574341546304163,295,0.08813559322033898,-0.022975517890772096,0.11111111111111108,0.014632304351930553,146,0.6728110599078341,2,0.0020833333333333333,71,148,839,139,51,45,0.3237410071942446,134,6,2.9916666666666667,0.056652300291011204,-0.019100228422283094,0.03779213852181795,0.05044095795736964,-0.09999999999999998,0.017477931657246745
1.8,0.9,90,0.25,15,1177,147,0.12489379779099405,295,0.0847457627118644,-0.026365348399246674,0.11111111111111108,0.013782686679882972,145,0.6682027649769585,2,0.0020833333333333333,72,147,835,146,49,46,0.3150684931506849,135,6,2.9833333333333334,0.05607760162063369,-0.019100228422283094,0.03833782214526904,0.05017428203952702,-0.09999999999999998,0.014821347000688144
1.8,0.9,90,0.3,5,1177,163,0.13848768054375532,295,0.10508474576271186,-0.006026365348399218,0.11111111111111108,0.027376569432644243,160,0.7373271889400922,3,0.003125,57,163,869,87,58,27,0.3103448275862069,119,6,3.716666666666667,0.04803910974026504,-0.02039861788410946,0.03355456560762127,0.04991594876285179,-0.09999999999999998,0.02046523267174622
1.8,0.9,90,0.3,10,1177,161,0.13678844519966016,295,0.1016949152542373,-0.009416195856873782,0.11111111111111108,0.02567733408854908,159,0.7327188940092166,2,0.0020833333333333333,58,161,864,96,56,29,0.3020833333333333,121,6,3.7,0.04803910974026504,-0.019100228422283094,0.03441602579130165,0.049482249752370464,-0.09999999999999998,0.01929497458405293
1.8,0.9,90,0.3,15,1177,160,0.13593882752761258,295,0.09830508474576272,-0.01280602636534836,0.11111111111111108,0.0248277164165015,158,0.728110599078341,2,0.0020833333333333333,59,160,863,98,56,30,0.30612244897959184,122,6,3.666666666666667,0.05146909473101635,-0.02039861788410946,0.03455997841909575,0.04900480063606137,-0.09999999999999998,0.017390033533558686
1.8,0.9,120,,,1177,187,0.1588785046728972,295,0.11864406779661017,0.007532956685499095,0.11111111111111108,0.04776739356178611,179,0.8248847926267281,8,0.008333333333333333,38,187,945,0,45,0,0.0,111,5,4.35,0.0152421801364373,-0.035579352240399764,0.026963910607971986,0.05045430723799279,-0.09999999999999998,0.012951172636970768
1.8,0.9,120,0.2,5,1177,131,0.11129991503823279,295,0.07457627118644068,-0.036534839924670395,0.11111111111111108,0.000188803927121714,125,0.576036866359447,6,0.00625,92,131,816,198,32,72,0.36363636363636365,166,10,2.6166666666666667,0.06897152085668634,-0.01658386316725824,0.04565974578424381,0.048003605363806046,-0.09999999999999998,0.012668522067468073
1.8,0.9,120,0.2,10,1177,129,0.10960067969413764,295,0.07457627118644068,-0.036534839924670395,0.11111111111111108,-0.0015104314169734345,123,0.5668202764976958,6,0.00625,94,129,809,209,30,75,0.3588516746411483,168,10,2.4166666666666665,0.07937897410497419,-0.014626578483894148,0.047092878732239773,0.04805190428508682,-0.09999999999999998,0.013974563887656243
1.8,0.9,120,0.2,15,1177,128,0.10875106202209006,295,0.07457627118644068,-0.036534839924670395,0.11111111111111108,-0.0023600490890210157,122,0.5622119815668203,6,0.00625,95,128,807,213,29,76,0.3568075117370892,169,10,2.408333333333333,0.08046267696206455,-0.014626578483894148,0.04787664550555082,0.04773059863270647,-0.09999999999999998,0.014245262775231003
1.8,0.9,120,0.25,5,1177,155,0.13169073916737467,295,0.09491525423728814,-0.01619585687382294,0.11111111111111108,0.020579628056263594,147,0.6774193548387096,8,0.008333333333333333,70,155,851,133,38,46,0.3458646616541353,143,6,3.5,0.04493163182078641,-0.020831722805222164,0.03779213852181795,0.05062202007718584,-0.09999999999999998,0.016568121763582407
1.8,0.9,120,0.25,10,1177,153,0.12999150382327954,295,0.09152542372881356,-0.019585687382297517,0.11111111111111108,0.01888039271216846,146,0.6728110599078341,7,0.007291666666666667,71,153,848,140,36,48,0.34285714285714286,145,6,3.466666666666667,0.04803910974026504,-0.020782380814874712,0.03879071614928242,0.05054612227693955,-0.09999999999999998,0.014938759565738166
1.8,0.9,120,0.25,15,1177,152,0.12914188615123195,295,0.08813559322033898,-0.022975517890772096,0.11111111111111108,0.018030775040120878,145,0.6682027649769585,7,0.007291666666666667,72,152,843,148,34,50,0.33783783783783783,146,6,3.375,0.046485370780525725,-0.020831722805222164,0.039388404829235224,0.05026160794899093,-0.09999999999999998,0.01211234019206477
